cutoff,target_time,horizon_step,y_true,q025,q05,q10,q20,q25,q30,q40,q50,q60,q70,q75,q80,q90,q95,q975,mean_vec
2019-09-30,2019-10-30,1,1.7339736996186297,0.863675446711934,1.071705585477808,1.155991132143365,1.4392637819600824,1.5188533257826742,1.6054168702537908,1.6785869856725064,1.7104950721875132,1.7602503804116627,1.9263538890984848,2.0026345406884203,2.0429584271202903,2.260490670518137,2.5058981607283917,2.783019326358728,1.7348393476392598
2019-10-31,2019-11-30,1,2.092290394862917,0.8078991240708255,1.0768173551220068,1.1409896162970994,1.4620877252635056,1.5354514632734209,1.6089008211008562,1.6834216413359806,1.7225757274038578,1.7594173101990485,1.9267194656613713,2.016233155595964,2.0588339185067013,2.285444062599331,2.555307682813975,2.8176024635317094,1.7482877750460055
2019-11-30,2019-12-30,1,2.3195274699624457,1.0882257846681092,1.2293875725955699,1.5164928915377935,1.6840559609856767,1.7154330080541835,1.7462705347801137,1.9383736193411312,2.0477332719837524,2.152990884309216,2.2583945727291286,2.329922688244477,2.4921433327084763,2.7909905245832585,2.8941081553053865,3.1662598548818233,2.0689177405218557
2019-12-31,2020-01-31,1,2.599767976845202,1.2748464200357403,1.5184069280798307,1.6842816745806934,1.8560397830266016,1.980699587297082,2.0371981665242482,2.15115578604412,2.262963540364396,2.4593086871888326,2.6206659859041257,2.756247174143996,2.7970961512919037,3.0249697794995165,3.1904126759405242,3.5870705867601784,2.3308372334743828
2020-01-31,2020-02-29,1,2.3413166797595197,1.4387754238523307,1.6673733860193898,1.7959743076079726,2.057111300667452,2.151323725230375,2.200176868538345,2.437391375850758,2.585425827395539,2.6777555683374343,2.7992527318815146,2.8332835902975586,2.895070157669271,3.167561312826269,3.491950616505586,3.660162702967175,2.527031611727588
2020-02-29,2020-03-29,1,1.4940399642909163,1.239860102961901,1.5136398055437819,1.7054966562784775,1.9283506796463372,2.0359527020235517,2.14659193430762,2.2678509586161772,2.4344054358313345,2.5453673010236497,2.6917082499985012,2.764439161164464,2.8104086733558145,3.0668175130889463,3.276191313481464,3.578394028607585,2.3991699655267844
2020-03-31,2020-04-30,1,0.3130472940411133,-0.06447534746884437,0.6553237676866737,1.0908526444176179,1.3276185166047334,1.4120194512232285,1.4869927945931245,1.634390616163177,1.6859302521550918,1.8200975515620654,1.9795902177959317,2.0780632835773054,2.2599885466457605,2.6899451466589768,2.84404468715012,3.1291937030433563,1.7506095367639556
2020-04-30,2020-05-30,1,0.1982013035848551,-1.0119350553056212,-0.352606674653205,-0.10426782372131799,0.19708953573385976,0.45217028711663726,0.8297112411395393,1.1176141128758617,1.2330852507324153,1.4145953097017523,1.6112417728611237,1.6840517614802462,1.7377334097872565,2.0264141987629762,2.467627368471601,2.8276940803336923,1.1138684238682062
2020-05-31,2020-06-30,1,0.7166562831830481,-1.4333779962323887,-1.0631922049393068,-0.22403901600081433,-1.691386604676208e-4,0.05550438138221434,0.18972335145243524,0.6544796452853423,1.077611229357307,1.228870975863274,1.4173707286740833,1.5413280584367692,1.652761591337761,1.926782983874091,2.1946131096197616,2.6059619871627024,0.8524330805212239
2020-06-30,2020-07-30,1,0.9968647625897996,-1.4722581943716657,-1.2517029829427573,-0.2627752058821148,0.008711317404885592,0.17973156028286139,0.36219072489460885,0.8506564413895975,1.0831121989312,1.2318812408414996,1.4537089292731986,1.553254926406265,1.6840936373903015,1.9491625659624674,2.2520300221967187,2.763863637558091,0.9004969977042252
