Switzerland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Consumer Price Index, Total, Base Month December 2020, Index;Consumer Price Index, Core CPI, Total Excluding Fresh & Seasonal Products, Energy & Fuels, Index;Consumer Price Index, Goods Categories, Goods, Index;Consumer Price Index, Goods Categories, Services, Index;Consumer Price Index, Housing & Energy, Index;Consumer Price Index, Food & Non-Alcoholic Beverages, Index;Consumer Price Index, Transport, Index;Consumer Price Index, Health, Index;Consumer Price Index, Clothing & Footwear, Index;Consumer Price Index, Alcoholic Beverages & Tobacco, Index;Consumer Price Index, Household Furniture & Furnishings & Routine Maintenance, Index;Consumer Price Index, Restaurants & Hotels, Index;Consumer Price Index, Recreation & Culture, Index;Consumer Price Index, Communications, Index;Consumer Price Index, Education, Index;Producer Price Index, Goods Categories, Non-Durable Consumer Goods, Index;Producer Price Index, Goods Categories, Durable Consumer Goods, Index;Producer Price Index, Manufactured Goods, Index;Producer Price Index, Goods Categories, Intermediary Goods, Index;Producer Price Index, Pharmaceutical Products, Index;Producer Price Index, Goods Categories, Energy, Index;Producer Price Index, Goods Categories, Investment Goods, Index;Producer Price Index, Machines, Index;Producer Price Index, Electricity, Index;Producer Price Index, Metals & Metal Semi-Products, Index;Producer Price Index, Mineral Oil Products, Index;Producer Price Index, Food & Feed, Index;Producer Price Index, Vehicles & Vehicle Parts, Index;Monetary Statistics, Monetary Aggregates, M0, Total, CHF;Monetary Statistics, Monetary Aggregates, M1, Total, CHF;Monetary Statistics, Monetary Aggregates, M2, Total, CHF;Monetary Statistics, Monetary Aggregates, M3, Total, CHF;Switzerland, Yield Curve, Spot Interest Rates, Swiss National Bank, 10 Year, Yield;Switzerland, Yield Curve, Spot Interest Rates, Swiss National Bank, 1 Year, Yield;Switzerland, Repo Rates, SIX Swiss Exchange/SNB, Swiss Average Rate, End of Day, 3 Month, Fixing;Switzerland, Repo Rates, SIX Swiss Exchange/SNB, Swiss Average Rate, End of Day, 6 Month, Fixing
01.04.2020;100.4382;100.2737;100.6168;100.3232;99.8369;101.739;100.6038;100.1946;101.2132;99.7134;99.2191;100.4627;101.3346;100.9418;99.2548;102.0361;99.778;100.2943;99.7711;103.976;97.3584;99.5308;99.5184;100.0276;95.6605;80.177;99.4092;98.5698;6.48062E+11;6.99191E+11;1.03571E+12;1.10007E+12;-0.487;-0.511;-0.66;0
01.05.2020;100.4803;100.3468;100.571;100.4219;99.8617;102.375;100.038;100.1866;102.1532;100.1242;98.6588;100.2542;101.8471;100.7621;99.2548;101.0121;99.778;99.8757;99.5286;102.1408;97.1581;99.5347;99.5288;100.0276;95.822;79.9307;99.4281;98.5698;6.76933E+11;7.07115E+11;1.04465E+12;1.10796E+12;-0.471;-0.546;-0.67;0
01.06.2020;100.5012;100.2508;100.7375;100.3492;99.9189;103.3797;99.3591;100.1305;100.0317;100.4211;98.6935;100.1234;102.4647;100.7523;99.2548;101.1155;99.778;100.0426;99.5864;102.1398;99.5466;99.5433;99.5288;100.0276;97.009;93.986;99.6646;98.8852;6.84039E+11;7.10569E+11;1.04778E+12;1.11022E+12;-0.439;-0.551;-0.67;-0.55
01.07.2020;100.3419;100.0724;100.1034;100.4953;99.9637;102.872;100.0952;100.1729;92.8749;100.5267;99.1693;100.5336;102.8735;99.6748;99.2548;101.1434;99.7164;100.0896;99.5857;102.1335;100.2915;99.5538;99.5288;100.0276;96.5822;98.5789;99.7674;98.8852;7.03663E+11;7.14575E+11;1.05341E+12;1.12003E+12;-0.529;-0.642;-0.705;-0.55
01.08.2020;100.3861;100.0871;100.2543;100.4709;99.8231;102.4328;99.6018;100.0368;95.1766;100.554;99.74;101.132;102.5627;100.8047;100;100.2155;99.7164;99.7864;99.6911;100.3665;99.7346;99.5538;99.5288;100.0276;97.1728;95.302;99.8848;98.8852;7.1793E+11;7.18805E+11;1.05843E+12;1.12387E+12;-0.41;-0.657;-0.709166;-0.55
01.09.2020;100.3431;100.1018;100.6427;100.1504;99.7339;102.4832;99.258;99.9988;99.7711;100.6716;99.8304;100.4944;101.6574;100.697;100;100.2783;99.7164;99.8085;99.7388;100.3655;99.7245;99.5071;99.5288;100.0276;97.9689;95.242;100.2082;99.6704;7.19313E+11;7.1853E+11;1.05829E+12;1.12194E+12;-0.5;-0.705;-0.7;-0.55
01.10.2020;100.3492;100.1864;100.612;100.1802;99.6802;101.8032;99.2735;100.1964;101.6523;100.3769;99.4287;100.6236;101.9094;100.0023;100;100.293;100;99.9934;99.8634;100.3654;98.896;99.9786;99.9671;100;98.1196;93.5036;100.2546;99.6704;7.19289E+11;7.27186E+11;1.06778E+12;1.13429E+12;-0.518;-0.721;-0.73;-0.55
01.11.2020;100.1002;100.1176;100.2939;99.9756;99.8078;100.7576;99.3222;100.185;101.7332;100.7169;99.88;99.7193;100.5998;99.9492;100;100.0849;100;99.8115;99.772;100.0282;97.0049;99.9911;100;100;97.7423;82.3752;100.2126;99.6704;7.28505E+11;7.33209E+11;1.07371E+12;1.14009E+12;-0.509;-0.796;-0.7;-0.55
01.12.2020;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;7.2126E+11;7.3657E+11;1.0777E+12;1.14168E+12;-0.525;-0.716;-0.72;-0.55
01.01.2021;100.0553;99.8375;100.0431;100.0638;100.1729;99.9883;100.9463;100.0539;93.3493;100.3153;99.9071;101.0618;99.8067;100.1053;100;99.9793;100.0132;100.0308;100.096;100.0101;100.6681;99.9527;100;100.5606;100.8916;103.0295;99.8921;100;7.22539E+11;7.38328E+11;1.07997E+12;1.14699E+12;-0.454;-0.777;-0.739457;-0.55
01.02.2021;100.2198;99.9112;100.2441;100.203;100.5311;99.8237;101.5825;99.9589;95.4901;100.1128;99.5437;100.9353;99.9726;99.9384;100;98.8157;100.0132;99.7011;100.3121;98.4122;101.9557;99.9743;100;100.9156;104.0722;109.2201;99.4067;100;7.2944E+11;7.41276E+11;1.08207E+12;1.14861E+12;-0.229;-0.777;-0.73;-0.55
01.03.2021;100.5577;100.1126;100.8833;100.3318;100.7897;99.4905;102.9103;99.9358;99.8001;100.007;99.4648;101.3558;100.3523;99.8751;100;98.9936;100.0911;99.9841;100.5268;98.4109;105.2265;99.9899;100;100.9156;106.7676;127.9917;99.9974;99.6315;7.18098E+11;7.49424E+11;1.08935E+12;1.15352E+12;-0.267;-0.782;-0.73;-0.73
01.04.2021;100.7675;100.3058;101.2571;100.4278;100.7343;99.7449;103.4546;99.9028;101.7203;100.228;101.1563;101.6931;100.4943;99.9573;100;99.1195;100.6097;100.6244;101.2436;98.4107;104.9287;101.2471;101.1206;100.9156;111.8795;126.9143;100.4954;99.6315;7.20351E+11;7.5022E+11;1.09031E+12;1.15421E+12;-0.21;-0.785;-0.73;-0.55
01.05.2021;101.0339;100.5206;101.5471;100.678;101.1698;100.2662;104.0642;99.8415;102.1944;100.2513;100.9913;101.8109;100.7767;99.4536;100;99.6603;100.6097;101.1514;102.1505;99.0943;105.8672;101.2523;101.0983;100.9156;116.3726;132.3273;100.7187;99.6315;7.22412E+11;7.53566E+11;1.0915E+12;1.1544E+12;-0.134;-0.781;-0.73;-0.55
01.06.2021;101.1087;100.5041;101.6436;100.7377;101.287;100.5002;104.0422;99.7949;100.2962;100.464;101.5817;101.7088;101.5767;99.5442;100;99.6692;100.5465;101.2811;102.4789;99.0943;106.4086;101.2663;101.0983;100.9156;119.8605;135.4499;100.7981;100.3747;7.19539E+11;7.5306E+11;1.08813E+12;1.15149E+12;-0.2;-0.778;-0.73;-0.73
01.07.2021;101.023;100.2918;101.3569;100.7915;101.4053;100.7808;105.0754;99.8228;92.8559;99.9003;100.871;101.6769;101.7591;99.5514;100;99.6501;100.7454;101.6212;102.9572;99.0943;108.3262;101.6576;101.0983;100.9156;123.3713;146.1465;100.7583;100.3747;7.24532E+11;7.60957E+11;1.0905E+12;1.15675E+12;-0.373;-0.796;-0.725;-0.73
01.08.2021;101.2711;100.518;101.6708;100.9938;101.629;101.2516;105.3365;99.7068;94.5691;101.7155;100.731;102.0691;101.6315;99.5557;100.6727;100.5859;100.7454;102.2162;103.7806;100.5849;107.9916;101.6712;101.0983;100.9156;125.6447;144.2167;100.5066;100.3747;7.26414E+11;7.60393E+11;1.09048E+12;1.15944E+12;-0.347;-0.779;-0.88;-0.55
01.09.2021;101.2887;100.5709;101.8064;100.9296;101.7494;100.7135;105.367;99.7035;97.6146;100.4292;101.6893;101.9625;101.2329;99.5807;100.6727;100.6849;100.9875;102.4077;104.2091;100.5837;108.3594;101.6812;101.0983;100.9156;132.8964;146.3379;100.8372;100.7112;7.23908E+11;7.63412E+11;1.09302E+12;1.15948E+12;-0.166;-0.747;-0.76;-0.55
01.10.2021;101.5954;100.7715;102.4355;101.0125;102.3835;99.8108;106.5542;99.6647;100.5466;100.8217;101.6783;101.9679;101.4502;99.5813;100.6727;100.7094;101.7617;102.8815;104.68;100.5829;112.5851;102.3578;101.6062;100.9156;134.8763;159.9673;100.9588;100.7112;7.2976E+11;7.66793E+11;1.09556E+12;1.16309E+12;-0.046;-0.654;-0.72;-0.55
01.11.2021;101.6346;100.831;102.6226;100.9492;102.7137;99.0919;107.2947;99.6499;101.9189;101.7186;101.6161;101.1745;101.2992;99.3668;100.6727;100.3778;101.7617;103.0141;105.2135;100.048;115.2085;102.3598;101.6354;100.9156;140.2691;172.2273;100.9063;100.7112;7.33482E+11;7.66898E+11;1.09478E+12;1.16127E+12;-0.234;-0.764;-0.68;-0.55
01.12.2021;101.5311;100.8179;102.2599;101.0255;102.5811;98.5889;107.2447;99.5138;100.8097;100.7991;101.9018;101.652;101.3342;100.0294;100.6727;100.4137;101.9701;103.0097;105.4984;100.0392;112.9294;102.3345;101.6354;100.9156;138.7483;159.0825;101.0643;98.2801;7.36944E+11;7.69725E+11;1.09436E+12;1.15775E+12;-0.127;-0.683;-0.718095;-0.4
01.01.2022;101.705;100.6351;102.4579;101.1808;103.5611;98.4684;107.215;99.4895;93.2485;101.2675;101.7023;103.9469;101.469;99.6806;100.6727;100.4091;101.551;103.3111;105.7866;100.0384;118.1417;103.0845;101.6354;102.1252;140.0035;159.3741;101.0529;98.2801;7.45985E+11;7.71158E+11;1.09339E+12;1.15951E+12;0.045;-0.631;-0.72;-0.4
01.02.2022;102.3754;101.2436;103.4502;101.6018;104.12;98.7092;109.5041;99.4552;96.3703;101.7589;103.3077;104.6341;101.9127;99.9856;100.6727;99.5924;101.551;103.347;106.3796;98.7283;123.044;103.0901;101.6354;103.9954;145.1585;181.3219;100.919;98.2801;7.50673E+11;7.69749E+11;1.09153E+12;1.15974E+12;0.263;-0.623;-0.55;-0.671667
01.03.2022;102.9572;101.5212;104.7891;101.5966;104.4762;99.534;112.1356;99.404;100.5601;101.1448;104.717;103.7174;102.5583;99.7806;100.6727;99.7131;101.6227;103.7995;106.6005;98.7236;130.6857;103.1365;101.6354;103.9954;148.1309;223.5067;101.5413;98.6739;7.49981E+11;7.80952E+11;1.09728E+12;1.16186E+12;0.677;-0.477;-0.695;-0.66
01.04.2022;103.3351;101.7729;105.6691;101.5853;104.8824;99.4939;113.8198;99.4068;102.5698;101.2524;106.3107;102.8665;102.7645;99.8855;100.6727;99.8168;102.9059;104.8125;107.86;98.7275;134.5202;104.4782;103.653;103.9954;159.4483;245.2626;101.941;98.6739;7.5719E+11;7.77551E+11;1.09392E+12;1.15574E+12;0.824;-0.362;-0.685;-0.75
01.05.2022;104.0068;102.2796;106.8139;101.8905;105.4948;101.3209;114.8039;99.3972;104.0205;102.9916;106.0671;102.8414;103.294;100.1254;100.6727;99.6274;102.9059;105.366;109.4949;98.0334;138.1991;104.5171;103.6676;103.9954;164.3598;261.1572;102.345;98.6739;7.55419E+11;7.79183E+11;1.0946E+12;1.15723E+12;0.779;-0.352;-0.685;-0.54
01.06.2022;104.5312;102.4335;107.6638;102.1627;105.8232;102.4047;117.6463;99.3835;102.8904;101.7574;106.33;103.3329;103.9025;100.091;100.6727;99.8815;103.1605;105.715;110.0345;98.0334;141.0108;104.5153;103.6676;103.9954;165.6491;272.1597;103.1483;98.9659;7.47697E+11;7.7587E+11;1.0894E+12;1.14967E+12;1.149;-0.079;-0.4;-0.54
01.07.2022;104.4916;102.2711;107.3161;102.362;106.0195;102.6959;118.1192;99.4505;94.7566;101.5014;105.9273;105.1139;103.3271;100.0831;100.6727;99.8567;103.4943;105.8403;110.0823;98.0326;141.7171;105.041;103.6676;103.9954;157.7194;266.5937;103.0552;98.9659;7.26924E+11;7.78238E+11;1.09206E+12;1.15433E+12;0.52;0.082;-0.11;-0.54
01.08.2022;104.7671;102.5772;108.013;102.3107;106.4208;103.7392;116.3404;99.3458;98.1037;103.4642;106.7886;104.9645;102.9256;99.97;100.9501;99.9805;103.4943;106.0925;110.7917;98.2102;142.1015;104.9982;103.6676;103.9954;152.5367;267.4376;102.6659;98.9659;7.30281E+11;7.80505E+11;1.09384E+12;1.15713E+12;0.786;0.462;0.06;-0.54
01.09.2022;104.5831;102.5792;107.845;102.1143;106.2057;103.6005;115.0926;99.33;101.7294;102.2563;107.0231;103.8556;103.2584;99.8489;100.9501;100.1675;103.5798;106.1419;110.8353;98.2037;141.4179;104.9987;103.6676;103.9954;152.9667;262.6921;103.2855;98.2927;7.00385E+11;7.76548E+11;1.08816E+12;1.16062E+12;1.163;0.518;0.445;-0.54
01.10.2022;104.6392;102.6054;108.2467;101.9021;106.9624;103.9675;113.7278;99.3498;103.7116;102.3445;106.984;103.6129;103.1513;96.512;100.9501;100.1798;104.3206;106.0788;110.886;98.2038;141.9871;105.2098;104.791;103.9954;147.0093;241.7301;103.3341;98.2927;6.26127E+11;7.66329E+11;1.07683E+12;1.16186E+12;1.12;0.465;0.54;-0.54
01.11.2022;104.6432;102.7456;108.1862;101.9564;107.1178;103.4535;114.1128;99.2499;103.7156;103.1129;107.467;102.6497;103.2782;96.729;100.9501;98.6974;104.3206;105.5741;110.9501;95.9289;142.8673;105.2581;105.0031;103.9954;147.7334;244.8502;103.3504;98.2927;6.05613E+11;7.71043E+11;1.07998E+12;1.17144E+12;1.055;0.836;0.54;1
01.12.2022;104.4149;102.8008;107.3601;102.1917;106.9075;102.5719;112.8949;99.0834;103.0328;102.5048;107.7236;104.4194;103.1871;96.7754;100.9501;98.8614;104.3309;105.3658;110.8815;95.9093;137.1034;105.2789;105.0031;103.9954;142.6126;211.6066;104.126;100.3141;5.85605E+11;7.52533E+11;1.06065E+12;1.15924E+12;1.565;1.134;0.95;1
01.01.2023;105.0435;102.8143;108.4939;102.4826;108.8687;104.0025;112.2415;99.0889;96.4804;103.5413;106.9593;106.627;103.4332;96.9421;100.9501;98.8409;105.4781;105.6842;111.3417;95.9045;147.32;105.8527;105.0031;118.7676;141.5839;210.614;104.0576;100.3141;5.8759E+11;7.32475E+11;1.04274E+12;1.15883E+12;1.257;1.03;1;1
01.02.2023;105.8273;103.634;109.0867;103.3915;109.0504;105.1093;113.799;99.0803;100.0034;104.0075;107.9854;108.301;104.8133;96.8939;100.9501;98.7792;105.4781;105.7118;111.8557;95.7149;150.45;105.858;105.0031;127.3246;139.2518;198.3506;103.834;100.3141;5.88129E+11;7.19999E+11;1.03365E+12;1.16239E+12;1.446;1.236;1;1.52
01.03.2023;105.9896;103.7966;109.4696;103.4066;108.935;105.8211;114.5679;99.0728;103.8008;103.26;108.2075;106.566;106.059;96.9427;100.9501;99.4302;105.4901;106.0126;111.9652;95.7117;149.8489;105.9809;105.0031;127.3246;139.6812;196.37;106.445;102.3319;5.92946E+11;7.05664E+11;1.01629E+12;1.15529E+12;1.227;1.074;1.45;1.52
01.04.2023;105.986;104.0193;109.3196;103.5004;108.7222;104.9162;114.6558;99.1031;105.6323;103.2817;109.1496;106.0489;107.011;97.084;100.9501;99.454;106.0536;106.3483;112.1269;95.7089;147.5242;107.1114;107.2968;127.3246;136.2804;187.3344;106.5467;102.3319;5.89736E+11;6.97982E+11;1.00649E+12;1.15385E+12;1.08;1.13;1.45;1.52
01.05.2023;106.252;104.267;109.669;103.7103;108.8347;106.6692;114.2157;99.0605;106.2308;103.929;109.2308;106.0715;107.3566;97.0449;100.9501;99.4716;106.1834;106.268;112.27;95.6674;159.4817;107.2056;107.5599;154.4593;137.0193;167.4351;106.5474;102.3319;5.82754E+11;6.83095E+11;9.90723E+11;1.14295E+12;0.848;1.196;1.45;1.52
01.06.2023;106.3196;104.2404;109.625;103.8518;108.8412;107.6711;113.812;98.9904;104.3789;103.6598;109.0359;106.7334;107.7351;96.8072;100.9501;99.3636;106.0079;106.2914;112.5003;95.6623;159.4158;107.2039;107.5599;154.4593;134.8238;167.2705;106.0432;103.7917;5.69283E+11;6.68191E+11;9.74939E+11;1.13384E+12;0.966;1.436;1.72;1.52
01.07.2023;106.1688;103.9956;109.1436;103.9213;108.904;108.1516;113.5052;99.032;97.6207;103.5416;108.1275;108.1615;106.5492;97.0134;100.9501;99.4192;105.9735;106.349;112.6033;95.6573;159.4864;107.0511;107.5599;154.4593;132.3491;173.9647;106.2661;103.7917;5.55617E+11;6.5166E+11;9.61694E+11;1.13637E+12;0.979;1.406;1.72;1.52
01.08.2023;106.3955;104.0738;109.7668;103.8838;109.4801;108.0298;113.1014;99.0871;100.7324;103.8786;108.5137;108.05;106.2191;97.3816;102.7348;98.2293;105.9735;105.9028;112.0306;93.8634;162.4555;107.0431;107.5599;152.0807;129.613;197.9031;106.2;103.7917;5.42261E+11;6.40788E+11;9.49904E+11;1.1317E+12;0.952;1.334;1.77;1.52
01.09.2023;106.3136;103.9596;109.9742;103.6097;109.6133;107.5294;113.3559;98.9976;103.4468;103.4631;108.5981;106.6716;106.0827;97.2477;102.7516;98.184;105.808;105.831;111.9314;93.8627;161.9502;107.052;107.5599;152.0807;128.3984;194.7987;106.0465;104.0005;5.38361E+11;6.34909E+11;9.42276E+11;1.12811E+12;1.087;1.357;1.77;1.52
01.10.2023;106.4112;104.173;110.1395;103.662;109.7302;107.3668;113.4082;99.0547;105.2416;104.3968;107.8314;106.4887;106.3804;97.2814;102.7516;98.2259;105.7187;105.9078;111.8814;93.8626;163.2241;107.0488;107.6528;152.0807;129.6609;205.0564;106.2125;104.0005;5.43288E+11;6.302E+11;9.36231E+11;1.13225E+12;1.046;1.434;1.77;1.52
01.11.2023;106.1539;104.1652;109.4056;103.7223;110.499;106.7645;112.1668;99.0001;105.4307;103.5453;107.2429;105.3873;105.41;97.5175;102.7516;96.8072;105.7187;105.1263;111.1949;91.6836;161.1052;107.0748;107.6995;150.3306;129.3422;198.8511;106.2574;104.0005;5.40283E+11;6.28296E+11;9.34727E+11;1.135E+12;0.822;1.407;1.63;1.52
01.12.2023;106.2055;104.3443;108.8802;104.1576;110.3858;105.9925;112.4127;98.789;104.8537;103.5136;108.2481;107.2964;104.9951;97.4962;102.7516;96.791;105.766;104.8748;110.983;91.661;156.9306;107.0854;107.6995;150.3306;123.6764;174.774;106.3983;103.9075;5.31229E+11;6.21256E+11;9.29055E+11;1.13643E+12;0.656;1.255;1.6775;1.52
01.01.2024;106.3866;104.0458;108.9602;104.4015;111.6088;106.4301;111.3487;98.7578;96.7087;104.4299;106.8839;109.1035;105.3829;97.6347;102.7516;96.7956;105.7457;104.5703;110.8726;91.6683;161.7562;106.449;107.6995;163.2228;123.7179;163.9171;106.3979;103.9075;5.4105E+11;6.07847E+11;9.16611E+11;1.13512E+12;0.83;1.26;1.71;1.52
01.02.2024;107.0638;104.7575;109.22;105.3381;112.3874;105.9543;113.1967;98.7053;100.2762;104.639;107.0166;110.5478;106.5661;97.51;102.7516;97.0833;105.7457;104.5855;110.5178;91.9687;163.2044;106.4511;107.6995;164.839;123.4583;166.6434;106.6516;103.9075;5.4482E+11;6.00187E+11;9.10684E+11;1.13201E+12;0.828;1.25;1.5;1.52
01.03.2024;107.0971;104.8502;109.1297;105.4486;112.3743;105.3931;113.9764;98.5886;103.6665;104.3988;106.2011;108.9702;108.0077;97.6543;102.7516;97.1518;105.6781;104.7032;110.6101;91.959;164.3767;106.5122;107.6995;164.839;124.586;172.7679;106.6541;103.7561;5.32777E+11;6.02663E+11;9.14026E+11;1.13807E+12;0.639;1.049;1.5;1.52
01.04.2024;107.4357;105.2186;109.8012;105.5773;112.3305;105.9597;114.6655;98.556;104.6297;105.3026;108.5528;108.2467;109.501;97.5946;102.7516;97.2155;106.0521;105.24;110.647;91.953;165.2505;107.8221;108.5263;164.839;127.1583;186.4078;106.9206;103.7561;5.3995E+11;6.0188E+11;9.16551E+11;1.1436E+12;0.693;1.053;1.5;1.52
01.05.2024;107.729;105.4713;109.8737;106.008;113.0136;106.9318;115.0113;98.5863;105.0158;104.1804;108.2837;108.1953;109.6433;97.4669;102.7516;94.6161;106.0521;104.3246;111.1965;87.9701;170.4988;107.8302;108.5385;177.5258;130.2514;172.5093;106.9166;103.7561;5.29931E+11;5.96774E+11;9.14044E+11;1.13547E+12;0.915;1.258;1.5;1.52
01.06.2024;107.7316;105.4001;109.4191;106.2973;113.0026;107.3177;114.6623;98.4582;102.2846;104.4474;106.3505;108.7855;111.1891;97.3662;102.7516;94.8696;106.201;104.4068;111.2584;87.965;169.5412;107.852;108.5385;177.5258;130.7764;167.066;107.6333;105.2704;5.18258E+11;6.02839E+11;9.21785E+11;1.13586E+12;0.559;0.944;1.2;1.52
01.07.2024;107.539;105.1223;109.0547;106.213;113.0539;108.2384;113.7199;98.4384;95.8655;104.939;106.5296;110.2056;109.5318;97.3235;102.7516;94.8661;106.0942;104.4092;111.261;87.9632;171.404;107.5861;108.5385;177.5258;129.3553;177.9746;107.6232;105.2704;5.22313E+11;5.97498E+11;9.22361E+11;1.14018E+12;0.45;0.82;1.175;1.52
01.08.2024;107.5237;105.2116;109.0119;106.2151;113.6559;107.9129;112.2996;98.3733;98.1486;105.3313;105.5867;109.8215;109.3495;97.8924;103.6207;97.1544;106.0942;105.0939;111.2237;91.4856;166.6862;107.5866;108.5385;175.9908;126.7699;156.1087;107.6347;105.2704;5.2602E+11;6.00999E+11;9.28609E+11;1.14508E+12;0.451;0.658;1.05;1.52
01.09.2024;107.2098;104.98;108.9297;105.7571;113.5718;107.7755;110.7208;98.2926;102.0994;105.445;104.8;109.1069;107.7339;97.7464;103.6207;97.2619;105.7708;105.0808;111.1487;91.4258;166.2702;107.5672;108.5385;175.9908;126.1442;153.7094;108.4755;103.1922;5.2913E+11;6.0937E+11;9.36834E+11;1.14794E+12;0.41;0.525;0.91;1.52
01.10.2024;107.0741;105.0436;108.7531;105.6474;113.5909;107.043;110.3721;98.2362;104.1623;104.9496;105.6365;108.5999;107.3978;97.747;103.6207;97.2255;105.3903;104.7943;111.3546;91.4244;164.8194;106.59;108.0584;175.9908;126.7861;148.8911;108.3358;103.1922;5.25728E+11;6.11429E+11;9.40327E+11;1.14812E+12;0.451;0.433;0.843333;1.52
01.11.2024;106.9296;105.0622;108.4398;105.6092;114.1017;105.896;110.2802;98.232;103.816;104.3409;106.5724;107.8545;106.6963;97.3091;103.6207;95.6067;105.3903;104.1905;111.3229;89.0018;164.7834;106.5921;108.0631;175.321;127.9357;151.0152;108.2925;103.1922;5.24956E+11;6.21257E+11;9.53108E+11;1.1557E+12;0.289;0.339;0.785;1.52
01.12.2024;106.8708;105.0278;107.9529;105.819;114.1149;105.005;110.3142;98.0472;103.4002;104.1936;105.7715;109.5088;106.1508;97.323;103.6207;95.8435;105.5537;104.2588;111.3027;88.9842;164.4135;106.5848;108.0631;175.321;127.0473;148.8819;109.1796;102.8714;5.16945E+11;6.35947E+11;9.72837E+11;1.15842E+12;0.317;0.091;0.43;1.52
01.01.2025;106.8138;104.9464;107.0368;106.2801;113.3944;105.3077;110.5089;98.1984;96.6204;105.2186;105.3533;111.4068;105.9165;97.9872;103.6207;95.861;105.7675;104.5834;111.283;88.9835;160.8191;107.4214;108.0631;167.6047;127.6145;158.1307;109.2502;102.8714;5.08558E+11;6.32905E+11;9.71568E+11;1.15461E+12;0.383;0.169;0.39;1.52
01.02.2025;107.4115;105.7251;107.2789;107.0899;113.9219;105.3013;111.9587;98.2651;99.7331;105.2746;105.6841;111.9531;107.5795;98.1743;103.6207;96.5785;105.7675;104.8308;111.1405;90.0862;163.3235;107.4192;108.0631;170.9011;128.3839;161.1009;109.1869;102.8714;5.00989E+11;6.35148E+11;9.76467E+11;1.16017E+12;0.396;0.126;0.37;1.52
01.03.2025;107.4637;105.8368;107.379;107.113;113.9074;105.1717;111.6089;98.271;103.3653;104.9864;105.5028;110.7455;109.1205;98.37;103.6207;97.0008;105.915;104.9523;111.1107;90.0862;162.0233;107.5151;108.0631;170.9011;127.5587;153.2099;110.629;103.3558;5.11778E+11;6.54271E+11;9.97539E+11;1.17056E+12;0.514;0.079;0.22;1.52
01.04.2025;107.4725;105.896;107.5716;107.0111;113.9081;105.0677;111.7296;98.3087;104.4233;105.7238;106.1712;109.9905;108.7453;98.5328;103.6207;97.0708;105.7697;105.1778;111.2781;90.0864;162.7232;107.9002;109.2077;170.9011;128.2239;158.0402;110.9048;103.3558;5.12428E+11;6.69353E+11;1.01479E+12;1.17675E+12;0.326;0.005;0.09;1.52
